"election_id","country","year","party_name","vote_share","seats","seats_total","left_right","state_market","liberty_authority","halfdecade","party_family"
1017,"Norway",2017,"Progress Party",15.2,27,169,8.7595,7.5,5.5388,"(2014,2019]","Right-wing"
1017,"Norway",2017,"Liberal Party of Norway",4.4,8,169,5.1467,5.9148,3.2581,"(2014,2019]","Liberal"
1017,"Norway",2017,"Centre Party",10.3,19,169,4.6565,2.807,5.7644,"(2014,2019]","Agrarian"
1017,"Norway",2017,"Pensioners Party",0.4,0,169,NA,NA,NA,"(2014,2019]","Special issue"
1017,"Norway",2017,"Conservative Party",25,45,169,7.8994,8.2957,3.584,"(2014,2019]","Conservative"
1017,"Norway",2017,"Christian Democratic Party",4.2,8,169,5.8516,4.5865,9.198,"(2014,2019]","Christian democracy"
1017,"Norway",2017,"Red Electoral Alliance",2.4,1,169,0.4089,0.5764,1,"(2014,2019]","Communist/Socialist"
1017,"Norway",2017,"Green Party",3.2,1,169,2.5,2.5,1.8,"(2014,2019]","Green/Ecologist"
1018,"New Zealand",2017,"Maori Party",1.2,0,120,NA,NA,NA,"(2014,2019]","Special issue"
1018,"New Zealand",2017,"ACT New Zealand",0.5,1,120,9.0263,8.9751,3.5,"(2014,2019]","Liberal"
1018,"New Zealand",2017,"Labour Party",36.9,46,120,4.483,3.9889,3.5,"(2014,2019]","Social democracy"
1018,"New Zealand",2017,"New Zealand First Party",7.2,9,120,6.0388,5.4386,7,"(2014,2019]","Conservative"
1018,"New Zealand",2017,"National Party",44.4,56,120,6.7193,7.2299,7,"(2014,2019]","Conservative"
1018,"New Zealand",2017,"Green Party",6.3,8,120,1.7729,2.2438,1.8,"(2014,2019]","Green/Ecologist"
1018,"New Zealand",2017,"The Opportunities Party",2.4,0,120,6,6.7,3.5,"(2014,2019]","Liberal"
1019,"Austria",2017,"Freedom Party of Austria",26,51,183,8.3494,6.3291,8.5149,"(2014,2019]","Right-wing"
1019,"Austria",2017,"Social Democratic Party of Austria",26.9,52,183,3.7293,3.4728,3.4766,"(2014,2019]","Social democracy"
1019,"Austria",2017,"Austrian People's Party",31.5,62,183,6.4733,6.9485,7.6198,"(2014,2019]","Christian democracy"
1019,"Austria",2017,"The Greens -- The Green Alternative",3.8,0,183,2.4604,2.7489,1.4308,"(2014,2019]","Green/Ecologist"
1019,"Austria",2017,"NEOS -- The New Austria",5.3,10,183,6,6.7,3.5,"(2014,2019]","Liberal"
1019,"Austria",2017,"JETZT -- Pilz List",4.4,8,183,2.5,2.5,1.8,"(2014,2019]","Green/Ecologist"
1019,"Austria",2017,"My Vote Counts!",1,0,183,NA,NA,NA,"(2014,2019]","Special issue"
1020,"Czech Republic",2017,"Tradition Responsibility Prosperity 09",5.31,7,200,7.4,6.4,7,"(2014,2019]","Conservative"
1020,"Czech Republic",2017,"Green Party",1.46,0,200,4.123,3.8917,1.8596,"(2014,2019]","Green/Ecologist"
1020,"Czech Republic",2017,"Party of Free Citizens",1.56,0,200,7.4,6.4,7,"(2014,2019]","Conservative"
1020,"Czech Republic",2017,"Czech Social Democratic Party",7.27,15,200,3.0463,3.0031,4.2463,"(2014,2019]","Social democracy"
1020,"Czech Republic",2017,"Civic Democratic Party",11.32,25,200,7.3637,7.8985,4.0087,"(2014,2019]","Conservative"
1020,"Czech Republic",2017,"Communist Party of Bohemia and Moravia",7.76,15,200,0.7498,1.2243,6.4265,"(2014,2019]","Communist/Socialist"
1020,"Czech Republic",2017,"Christian Democratic Union -- People's Party",5.8,10,200,5.8099,6.0784,7.9119,"(2014,2019]","Christian democracy"
1020,"Czech Republic",2017,"Mayors and Independents",5.18,6,200,NA,NA,NA,"(2014,2019]","Special issue"
1020,"Czech Republic",2017,"Czech Pirate Party",10.79,22,200,NA,NA,NA,"(2014,2019]","Special issue"
1020,"Czech Republic",2017,"Action of Dissatisfied Citizens",29.64,78,200,6,6.7,3.5,"(2014,2019]","Liberal"
1020,"Czech Republic",2017,"Freedom and Direct Democracy Tomio Okamura",10.64,22,200,8.8,5.9,8.5,"(2014,2019]","Right-wing"
1021,"Iceland",2017,"Left-Green Movement",16.9,11,63,1.1842,1.4474,1.6667,"(2014,2019]","Green/Ecologist"
1021,"Iceland",2017,"Social Democratic Alliance",12.1,7,63,4.0789,4.2982,1.0088,"(2014,2019]","Social democracy"
1021,"Iceland",2017,"Independence Party",25.2,16,63,7.4854,7.6316,4.0351,"(2014,2019]","Conservative"
1021,"Iceland",2017,"Progressive Party",10.7,8,63,5.0365,5.6579,3.8596,"(2014,2019]","Agrarian"
1021,"Iceland",2017,"Bright Future",1.2,0,63,6,6.7,3.5,"(2014,2019]","Liberal"
1021,"Iceland",2017,"Pirate Party",9.2,6,63,2.5,2.5,1.8,"(2014,2019]","Green/Ecologist"
1021,"Iceland",2017,"People's Party",6.9,4,63,1.3,1.4,3,"(2014,2019]","Communist/Socialist"
1021,"Iceland",2017,"Revival",6.7,4,63,7.4,6.4,7,"(2014,2019]","Conservative"
1021,"Iceland",2017,"Centre Party",10.9,7,63,NA,NA,NA,"(2014,2019]",NA
1022,"Japan",2017,"Komeito Party",12.51,29,465,5.6871,4.4549,6.25,"(2014,2019]","Conservative"
1022,"Japan",2017,"no party affiliation",NA,26,465,NA,NA,NA,"(2014,2019]",NA
1022,"Japan",2017,"Japan Socialist Party",1.69,2,465,2.6344,4.1367,3.121,"(2014,2019]","Social democracy"
1022,"Japan",2017,"Liberal Democratic Party",33.28,281,465,8.0252,4.8094,7.7747,"(2014,2019]","Conservative"
1022,"Japan",2017,"Japan Communist Party",7.9,12,465,1.148,4.072,4.032,"(2014,2019]","Communist/Socialist"
1022,"Japan",2017,"Japan Restoration Party",6.07,11,465,7.4,6.4,7,"(2014,2019]","Conservative"
1022,"Japan",2017,"Party of Hope",17.36,50,465,7.4,6.4,7,"(2014,2019]","Conservative"
1022,"Japan",2017,"Constitutional Democratic Party of Japan",19.88,54,465,3.3,3.5,3.5,"(2014,2019]","Social democracy"
1022,"Japan",2017,"Happiness Realization Party",0.29,0,465,7.4,6.4,7,"(2014,2019]","Conservative"
1023,"Hungary",2018,"Politics Can Be Different",7.06,8,199,2.5,2.5,1.8,"(2014,2019]","Green/Ecologist"
1023,"Hungary",2018,"Christian Democratic People's Party",NA,16,199,7.4,2.17,8.33,"(2014,2019]","Christian democracy"
1023,"Hungary",2018,"Fidesz -- Hungarian Civic Party / Christian Democratic People's Party",49.28,NA,199,6.5432,3.9949,7.5275,"(2014,2019]","Conservative"
1023,"Hungary",2018,"Jobbik Movement for a Better Hungary",19.06,26,199,8.8,5.9,8.5,"(2014,2019]","Right-wing"
1023,"Hungary",2018,"Independent Small Holders Party",NA,1,199,9.0186,4.7149,8.6235,"(2014,2019]","Conservative"
1023,"Hungary",2018,"Fidesz -- Hungarian Civic Union",NA,117,199,6.5432,3.9949,7.5275,"(2014,2019]","Conservative"
1023,"Hungary",2018,"one seat",0.46,1,199,NA,NA,NA,"(2014,2019]",NA
1023,"Hungary",2018,"Hungarian Socialist Party",11.91,20,199,2.8743,5.5702,3.5897,"(2014,2019]","Social democracy"
1023,"Hungary",2018,"Democratic Coalition",5.37,9,199,3.3,3.5,3.5,"(2014,2019]","Social democracy"
1023,"Hungary",2018,"Together -- Party for a New Era",0.66,1,199,3.3,3.5,3.5,"(2014,2019]","Social democracy"
1023,"Hungary",2018,"Momentum Movement",3.06,0,199,7.4,6.4,7,"(2014,2019]","Conservative"
1023,"Hungary",2018,"Hungarian Two-tailed Dog Party",1.73,0,199,NA,NA,NA,"(2014,2019]","Special issue"
1024,"Italy",2018,"Union / Centre",1.34,4,630,6.1092,5.1181,7.8038,"(2014,2019]","Christian democracy"
1024,"Italy",2018,"Democratic Party",18.76,112,630,2.6216,2.9825,2.0943,"(2014,2019]","Social democracy"
1024,"Italy",2018,"Left",3.39,14,630,1.3,1.4,3,"(2014,2019]","Communist/Socialist"
1024,"Italy",2018,"Go Italy -- The People of Freedom",14,106,630,7.1459,7.913,6.5983,"(2014,2019]","Conservative"
1024,"Italy",2018,"Italy of Values",0.54,2,630,4.8712,4.5664,5.5255,"(2014,2019]","Liberal"
1024,"Italy",2018,"Associative Italians Abroad",0.33,1,630,NA,NA,NA,"(2014,2019]","Special issue"
1024,"Italy",2018,"South Tyrol Peoples Party",0.41,4,630,5.4,5.085,6.9,"(2014,2019]","Special issue"
1024,"Italy",2018,"Radicals",2.76,2,630,3.9732,7.0784,0.3338,"(2014,2019]","Social democracy"
1024,"Italy",2018,"Communist Refoundation Party",1.13,0,630,0.8849,0.6622,1.9878,"(2014,2019]","Communist/Socialist"
1024,"Italy",2018,"North League",17.39,124,630,7.8007,7.9138,7.9003,"(2014,2019]","Right-wing"
1024,"Italy",2018," Democratic Centre",NA,1,630,6,6.7,3.5,"(2014,2019]","Liberal"
1024,"Italy",2018,"Brothers of Italy -- National Centre-right",4.35,31,630,7.4,6.4,7,"(2014,2019]","Conservative"
1024,"Italy",2018,"Five Star Movement",33.33,227,630,NA,NA,NA,"(2014,2019]",NA
1024,"Italy",2018,"one seat",0.58,1,630,NA,NA,NA,"(2014,2019]",NA
1024,"Italy",2018,"South American Union Italian Emigrants",0.21,1,630,7.4,6.4,7,"(2014,2019]","Conservative"
1025,"Slovenia",2018,"Slovenian People's Party",2.62,0,90,6.6953,5.0282,7.6299,"(2014,2019]","Christian democracy"
1025,"Slovenia",2018,"Slovenian Democratic Party",24.92,25,90,6.9996,5.6339,6.7947,"(2014,2019]","Social democracy"
1025,"Slovenia",2018,"United List -- Social Democrats",9.93,10,90,3.0637,3.8001,2.9642,"(2014,2019]","Social democracy"
1025,"Slovenia",2018,"Slovenian National Party",4.17,4,90,4.7941,4.3938,6.0148,"(2014,2019]",NA
1025,"Slovenia",2018,"New Slovenia -- Christian People's Party",7.16,7,90,7.9345,5.9719,8.3998,"(2014,2019]","Christian democracy"
1025,"Slovenia",2018,"Democratic Party of Pensioners of Slovenia",4.93,5,90,3.2292,3.225,5.0708,"(2014,2019]","Special issue"
1025,"Slovenia",2018,"Greens of Slovenia",1.09,0,90,2.5,2.5,1.8,"(2014,2019]","Green/Ecologist"
1025,"Slovenia",2018,"Party of Miro Cerar",9.75,10,90,3.3,3.5,3.5,"(2014,2019]","Social democracy"
1025,"Slovenia",2018,"Alliance of Alenka Bratusek",5.11,5,90,3.3,3.5,3.5,"(2014,2019]","Social democracy"
1025,"Slovenia",2018,"Slovenian Pirate Party",2.15,0,90,NA,NA,NA,"(2014,2019]","Special issue"
1025,"Slovenia",2018,"List of Marjan Sarec",12.6,13,90,3.3,3.5,3.5,"(2014,2019]","Social democracy"
1025,"Slovenia",2018,"Good Country",1.52,0,90,3.3,3.5,3.5,"(2014,2019]","Social democracy"
1025,"Slovenia",2018,"The Left",9.33,9,90,1.3,1.4,3,"(2014,2019]","Communist/Socialist"
1041,"Sweden",2018,"Christian Democrats",6.32,22,349,7.195,6.7938,7.9997,"(2014,2019]","Christian democracy"
1041,"Sweden",2018,"Moderate Party",19.84,70,349,7.8907,8.4089,5.6977,"(2014,2019]","Conservative"
1041,"Sweden",2018,"Left Party (Communists)",8,28,349,1.5464,1.4121,2.4562,"(2014,2019]","Communist/Socialist"
1041,"Sweden",2018,"People's Party",5.49,20,349,6.2906,7.3062,2.8515,"(2014,2019]","Liberal"
1041,"Sweden",2018,"Social Democrats",28.26,100,349,3.4447,3.5655,4.4407,"(2014,2019]","Social democracy"
1041,"Sweden",2018,"Greens",4.41,16,349,3.3789,3.3866,2.5198,"(2014,2019]","Green/Ecologist"
1041,"Sweden",2018,"Centre Party",8.61,31,349,5.8084,5.9903,6.0583,"(2014,2019]","Agrarian"
1041,"Sweden",2018,"Sweden Democrats",17.53,62,349,8.8,5.9,8.5,"(2014,2019]","Right-wing"
1042,"Latvia",2018,"Green and Farmers' Union",9.97,11,100,5.2632,5.3947,6.1184,"(2014,2019]","Agrarian"
1042,"Latvia",2018,"National Alliance / For Fatherland and Freedom / LNNK",11.08,13,100,8.2588,6.4433,7.4251,"(2014,2019]","Right-wing"
1042,"Latvia",2018,"Harmony",19.92,23,100,3,3.25,4.25,"(2014,2019]","Social democracy"
1042,"Latvia",2018,"For Human Rights in a United Latvia",3.22,0,100,1.25,2.1093,5.5837,"(2014,2019]","Social democracy"
1042,"Latvia",2018,"Unity",6.74,8,100,7.4,6.4,7,"(2014,2019]","Conservative"
1042,"Latvia",2018,"Latvian Association of Regions",4.17,0,100,7.4,6.4,7,"(2014,2019]","Conservative"
1042,"Latvia",2018,"Latvian Development",12.12,13,100,6,6.7,3.5,"(2014,2019]","Liberal"
1042,"Latvia",2018,"Who owns the state?",14.33,16,100,8.8,5.9,8.5,"(2014,2019]","Right-wing"
1042,"Latvia",2018,"The Progressive",2.63,0,100,3.3,3.5,3.5,"(2014,2019]","Social democracy"
1042,"Latvia",2018,"New Conservative Party",13.67,16,100,7.4,6.4,7,"(2014,2019]","Conservative"
1043,"Luxembourg",2018,"Communist Party of Luxembourg",1.07,0,60,1.3,1.4,3,"(2014,2019]","Communist/Socialist"
1043,"Luxembourg",2018,"The Greens",14.1,9,60,2.5,1.5789,0.7895,"(2014,2019]","Green/Ecologist"
1043,"Luxembourg",2018,"The Left",4.72,2,60,0.5263,0.8772,1.0526,"(2014,2019]","Communist/Socialist"
1043,"Luxembourg",2018,"Luxembourg Socialist Workers' Party",15.72,10,60,3.2895,3.9474,1.3158,"(2014,2019]","Social democracy"
1043,"Luxembourg",2018,"Democratic Party",16.4,12,60,6.5789,7.3684,2.7632,"(2014,2019]","Liberal"
1043,"Luxembourg",2018,"Christian Social People's Party",27.08,21,60,6.4474,6.7105,7.5,"(2014,2019]","Christian democracy"
1043,"Luxembourg",2018,"Action Committee Pensions | Alternative Democratic Reform Party",8.02,4,60,8.8158,6.3158,7.5,"(2014,2019]","Conservative"
1043,"Luxembourg",2018,"Pirate Party Luxembourg",6.2,2,60,NA,NA,NA,"(2014,2019]","Special issue"
1044,"Estonia",2019,"Estonian Reform Party",28.9,34,101,7.8969,8.6246,5.2737,"(2014,2019]","Liberal"
1044,"Estonia",2019,"Estonian Greens",1.8,0,101,2.5,2.5,1.8,"(2014,2019]","Green/Ecologist"
1044,"Estonia",2019,"People's Union of Estonia",17.8,19,101,4.5812,4.8509,6.9474,"(2014,2019]","Conservative"
1044,"Estonia",2019,"Estonian Centre Party",23.1,26,101,3.9562,3.6421,4.9947,"(2014,2019]","Social democracy"
1044,"Estonia",2019,"Social Democratic Party | Moderates",9.8,10,101,4.1915,3.4667,3.1737,"(2014,2019]","Social democracy"
1044,"Estonia",2019,"Union of Pro Patria and Res Publica",11.4,12,101,8.4962,8.2456,6.1053,"(2014,2019]","Conservative"
1044,"Estonia",2019,"Free Party",1.2,0,101,7.4,6.4,7,"(2014,2019]","Conservative"
1044,"Estonia",2019,"Estonia 200",4.4,0,101,6,6.7,3.5,"(2014,2019]","Liberal"
1044,"Estonia",2019,"Richness of Life",1.2,0,101,2.5,2.5,1.8,"(2014,2019]","Green/Ecologist"
1045,"Finland",2019,"Centre Party",13.8,31,200,5.8027,4.9349,7.2203,"(2014,2019]","Agrarian"
1045,"Finland",2019,"Finnish Party | True Finns",17.5,39,200,6.6331,4.8745,7.999,"(2014,2019]","Agrarian"
1045,"Finland",2019,"Social Democratic Party of Finland",17.7,40,200,3.5595,3.5454,4.2417,"(2014,2019]","Social democracy"
1045,"Finland",2019,"Swedish People's Party",4.5,9,200,6.3906,6.7295,3.8385,"(2014,2019]","Liberal"
1045,"Finland",2019,"Green League",11.5,20,200,3.6465,3.4279,2.2671,"(2014,2019]","Green/Ecologist"
1045,"Finland",2019,"National Coalition Party",17,38,200,7.2451,7.6408,5.5872,"(2014,2019]","Conservative"
1045,"Finland",2019,"Democratic Union | Left Alliance",8.2,16,200,2.1843,1.8661,3.3406,"(2014,2019]","Communist/Socialist"
1045,"Finland",2019,"Christian Democrats",3.9,5,200,7.1884,4.9438,8.3076,"(2014,2019]","Christian democracy"
1046,"Spain",2019,"Canary Coalition",0.53,2,350,5.9789,5.9,5.7694,"(2014,2019]","Special issue"
1046,"Spain",2019,"People's Alliance-Party",16.7,66,350,7.5969,7.619,7.8127,"(2014,2019]","Conservative"
1046,"Spain",2019,"Republican Left of Catalonia",3.89,15,350,3.1072,2.9073,2.7325,"(2014,2019]","Special issue"
1046,"Spain",2019,"Spanish Socialist Workers Party",28.68,123,350,3.7377,4.0098,3.0399,"(2014,2019]","Social democracy"
1046,"Spain",2019,"Basque Nationalist Party",1.51,6,350,6.2144,5.7468,6.5139,"(2014,2019]","Christian democracy"
1046,"Spain",2019,"Citizens -- Party of the Citizenry",15.86,57,350,6,6.7,3.5,"(2014,2019]","Liberal"
1046,"Spain",2019,"Voice",10.26,24,350,8.8,5.9,8.5,"(2014,2019]","Right-wing"
1046,"Spain",2019,"Animalist Party Against Mistreatment to Animals",1.25,0,350,NA,NA,NA,"(2014,2019]","Special issue"
1046,"Spain",2019,"Basque Country Unite",0.99,4,350,NA,NA,NA,"(2014,2019]","Special issue"
1046,"Spain",2019,"In Common We Can",2.36,7,350,1.3,1.4,3,"(2014,2019]","Communist/Socialist"
1046,"Spain",2019,"Together for Catalonia",1.91,7,350,6,6.7,3.5,"(2014,2019]","Liberal"
1046,"Spain",2019,"Sum Navarre",0.41,2,350,7.4,6.4,7,"(2014,2019]","Conservative"
1046,"Spain",2019,"United We Can",11.95,35,350,1.3,1.4,3,"(2014,2019]","Communist/Socialist"
1048,"Belgium",2019,"Confederated ecologists for the organisation of original struggles",6.14,13,150,2.641,2.3887,1.3744,"(2014,2019]","Green/Ecologist"
1048,"Belgium",2019,"Workers' Party of Belgium",8.62,12,150,1.3,1.4,3,"(2014,2019]","Communist/Socialist"
1048,"Belgium",2019,"People's Party",1.11,0,150,7.4,6.4,7,"(2014,2019]","Conservative"
1048,"Belgium",2019,"New Flemish Alliance",16.03,25,150,6.5321,5.8809,6.06,"(2014,2019]","Conservative"
1048,"Belgium",2019,"Flemish Christian Peoples Party",8.89,12,150,5.7667,5.5876,7.2083,"(2014,2019]","Christian democracy"
1048,"Belgium",2019,"Reformist Movement",7.56,14,150,6.6889,7.1934,4.2102,"(2014,2019]","Liberal"
1048,"Belgium",2019,"Flemish Block",11.95,18,150,9.6622,7.695,9.5234,"(2014,2019]","Right-wing"
1048,"Belgium",2019,"Socialist Party",6.71,9,150,3.2459,3.0183,3.0805,"(2014,2019]","Social democracy"
1048,"Belgium",2019,"Party of Liberty and Progress | Flemish Liberals and Democrats",8.54,12,150,7.0053,7.7639,3.7139,"(2014,2019]","Liberal"
1048,"Belgium",2019,"Francophone Christian Social Party -- Humanist Democratic Centre",3.7,5,150,5.4974,5.3711,6.6409,"(2014,2019]","Christian democracy"
1048,"Belgium",2019,"Socialist Party [Francophone]",9.46,20,150,2.9307,2.5938,3.1712,"(2014,2019]","Social democracy"
1048,"Belgium",2019,"Agalev -- Green",6.1,8,150,2.5762,2.0089,1.0234,"(2014,2019]","Green/Ecologist"
1048,"Belgium",2019,"DeFI",2.22,2,150,NA,NA,NA,"(2014,2019]","Special issue"
1049,"Denmark",2019,"Danish Social Liberal Party",10.1,2,13,4.8736,5.318,2.3903,"(2014,2019]","Liberal"
1049,"Denmark",2019,"Red-Green Alliance",5.5,1,13,0.8912,1.2012,1.7524,"(2014,2019]","Communist/Socialist"
1049,"Denmark",2019,"New-Liberal Alliance",2.2,0,13,6,6.7,3.5,"(2014,2019]","Liberal"
1049,"Denmark",2019,"Conservatives",6.2,1,13,7.2186,7.2931,6.5055,"(2014,2019]","Conservative"
1049,"Denmark",2019,"People's Movement against the EU",3.7,0,13,1.835,1.835,3.875,"(2014,2019]","Special issue"
1049,"Denmark",2019,"Danish Peoples Party",10.8,1,13,8.2269,5.7081,7.8954,"(2014,2019]","Right-wing"
1049,"Denmark",2019,"Liberal Party",23.5,3,13,7.292,7.3696,4.9957,"(2014,2019]","Liberal"
1049,"Denmark",2019,"Social Democrats",21.5,3,13,3.8011,3.5292,4.2722,"(2014,2019]","Social democracy"
1049,"Denmark",2019,"Socialist Peoples Party",13.2,2,13,2.1347,2.1035,2.1476,"(2014,2019]","Green/Ecologist"
1049,"Denmark",2019,"The Alternative",3.4,0,13,2.5,2.5,1.8,"(2014,2019]","Green/Ecologist"
1050,"Finland",2019,"Centre Party",13.5,2,13,5.8027,4.9349,7.2203,"(2014,2019]","Agrarian"
1050,"Finland",2019,"Finnish Party | True Finns",13.8,2,13,6.6331,4.8745,7.999,"(2014,2019]","Agrarian"
1050,"Finland",2019,"Social Democratic Party of Finland",14.6,2,13,3.5595,3.5454,4.2417,"(2014,2019]","Social democracy"
1050,"Finland",2019,"Swedish People's Party",6.3,1,13,6.3906,6.7295,3.8385,"(2014,2019]","Liberal"
1050,"Finland",2019,"Green League",16,2,13,3.6465,3.4279,2.2671,"(2014,2019]","Green/Ecologist"
1050,"Finland",2019,"National Coalition Party",20.8,3,13,7.2451,7.6408,5.5872,"(2014,2019]","Conservative"
1050,"Finland",2019,"Democratic Union | Left Alliance",6.9,1,13,2.1843,1.8661,3.3406,"(2014,2019]","Communist/Socialist"
1050,"Finland",2019,"Christian Democrats",4.9,0,13,7.1884,4.9438,8.3076,"(2014,2019]","Christian democracy"
1051,"United Kingdom",2019,"Plaid Cymru",1,1,73,3.1183,2.6251,3.7107,"(2014,2019]","Special issue"
1051,"United Kingdom",2019,"Democratic Unionist Party",0.7,1,73,7.4,6.4,7,"(2014,2019]","Conservative"
1051,"United Kingdom",2019,"Green Party",12.1,7,73,2.57,2.3775,2.0139,"(2014,2019]","Green/Ecologist"
1051,"United Kingdom",2019,"Liberals",20.3,16,73,4.2875,4.1064,2.6109,"(2014,2019]","Liberal"
1051,"United Kingdom",2019,"Sinn Fein",0.7,1,73,1.3,1.4,3,"(2014,2019]","Communist/Socialist"
1051,"United Kingdom",2019,"Conservatives",9.1,4,73,7.4261,7.5725,7.1901,"(2014,2019]","Conservative"
1051,"United Kingdom",2019,"United Kingdom Independence Party",3.3,0,73,7.8429,8.0938,7.8507,"(2014,2019]","Right-wing"
1051,"United Kingdom",2019,"Scottish National Party",3.6,3,73,3.5871,3.0627,3.9623,"(2014,2019]","Social democracy"
1051,"United Kingdom",2019,"Labour",14.1,10,73,4.3562,4.5741,4.2779,"(2014,2019]","Social democracy"
1051,"United Kingdom",2019,"Brexit Party",31.6,29,73,NA,NA,NA,"(2014,2019]","Special issue"
1051,"United Kingdom",2019,"Change UK ",3.4,0,73,NA,NA,NA,"(2014,2019]","Special issue"
1051,"United Kingdom",2019,"Alliance Party of Northern Ireland",0.6,1,73,6,6.7,3.5,"(2014,2019]","Liberal"
1052,"Netherlands",2019,"Christian Democratic Appeal",12.18,4,26,5.9376,5.8848,6.6882,"(2014,2019]","Christian democracy"
1052,"Netherlands",2019,"Democrats 66",7.09,2,26,4.5066,4.9917,1.7625,"(2014,2019]","Liberal"
1052,"Netherlands",2019,"Socialist Party",3.37,0,26,1.3682,1.0421,4.2099,"(2014,2019]","Communist/Socialist"
1052,"Netherlands",2019,"Labour Party",19.01,6,26,3.6118,3.868,3.2028,"(2014,2019]","Social democracy"
1052,"Netherlands",2019,"GreenLeft",10.9,3,26,2.0454,2.1108,1.644,"(2014,2019]","Green/Ecologist"
1052,"Netherlands",2019,"Party for the Animals",4.02,1,26,NA,NA,NA,"(2014,2019]","Special issue"
1052,"Netherlands",2019,"ChristianUnion",6.83,2,26,6.1732,4.6769,8.6005,"(2014,2019]","Christian democracy"
1052,"Netherlands",2019,"People's Party for Freedom and Democracy",14.64,4,26,7.3482,7.8979,4.3887,"(2014,2019]","Liberal"
1052,"Netherlands",2019,"Party for Freedom",3.53,0,26,8.8,8.29,6.57,"(2014,2019]","Right-wing"
